client_id,date,cost,voucher,client_feedback
10111,2022-09-10,168.71,20PCT,
10111,2022-12-06,276.81,5PCT,
10111,2023-02-07,100.51,NO,
10111,2023-02-27,97.62,NO,
10111,2023-06-28,121.96,NO,
10112,2022-02-10,288.99,NO,
10112,2022-06-15,269.09,NO,Secure and encrypted payment process; my information felt safe.
10112,2022-08-11,123.94,5PCT,
10112,2023-02-05,137.83,NO,"Discount code worked like a charm, saved me some money."
10112,2023-04-01,126.02,5PCT,The mobile app is user-friendly and convenient for shopping on the go.
10113,2023-02-15,12.21,10PCT,
10114,2022-07-20,173.3,10PCT,
10115,2022-09-10,56.24,NO,
10115,2023-01-13,176.46,5PCT,
10115,2023-02-16,296.24,10PCT,"Love the 'buy now, pay later' option, makes budgeting easier."
10115,2023-05-24,188.59,5PCT,
10115,2023-12-04,198.07,5PCT,
10116,2022-02-19,85.1,NO,
10116,2023-05-24,277.1,NO,
10116,2023-07-25,75.82,5PCT,
10116,2023-08-20,273.16,NO,"The product was exactly as described, no misleading information."
10117,2022-05-31,203.13,NO,
10117,2022-10-04,64.52,NO,The mobile app is user-friendly and convenient for shopping on the go.
10117,2023-04-03,88.09,NO,
10117,2023-05-25,188.0,20PCT,
10117,2023-06-04,152.74,NO,
10117,2023-07-01,245.92,NO,
10117,2023-08-11,174.67,NO,
10117,2023-10-01,110.75,NO,Regular email updates on upcoming sales and promotions.
10117,2023-12-10,283.64,NO,
10118,2022-01-23,69.6,5PCT,Impressive variety of payment options cater to different preferences.
10118,2022-03-23,63.52,NO,"Secure payment gateway, felt confident entering my details."
10118,2022-06-18,113.26,NO,
10118,2022-09-22,98.82,NO,
10118,2023-03-31,220.89,NO,"Love the 'buy now, pay later' option, makes budgeting easier."
10119,2022-10-13,148.47,NO,
10120,2022-12-12,198.06,5PCT,
10121,2022-04-09,238.17,NO,
10121,2022-04-20,242.29,NO,Efficient order confirmation and dispatch notifications.
10121,2022-05-30,231.47,10PCT,
10121,2022-08-08,138.94,NO,
10121,2022-09-02,263.8,NO,
10121,2023-01-29,152.37,5PCT,"Received a complimentary gift with my purchase, a pleasant surprise!"
10121,2023-08-22,158.26,NO,
10121,2023-10-05,58.35,NO,
10122,2022-04-19,42.39,NO,
10122,2022-07-14,56.55,NO,
10122,2023-04-30,23.93,10PCT,
10122,2023-06-26,257.81,10PCT,
10123,2022-02-08,169.05,NO,The sizing chart was spot-on; my shoes fit perfectly.
10123,2022-05-28,198.45,20PCT,The recommended products feature was surprisingly on point.
10123,2022-08-31,178.21,NO,The loyalty program offers fantastic perks and discounts.
10123,2022-10-05,218.58,NO,
10123,2023-04-20,227.79,20PCT,
10123,2023-07-18,267.74,NO,
10124,2023-07-25,216.5,NO,"Great deals during the sale, I stocked up on essentials."
10124,2023-08-16,139.56,NO,"Love the personalized packaging, adds a nice touch."
10125,2022-01-19,4.44,10PCT,
10125,2022-02-19,37.34,5PCT,
10125,2022-09-25,146.15,NO,
10125,2023-08-24,209.72,5PCT,Real-time customer support chat helped me resolve a query instantly.
10125,2023-10-05,122.78,NO,I appreciated the eco-friendly packaging choice.
10125,2023-11-30,105.74,NO,
10126,2023-02-08,6.14,NO,
10126,2023-06-02,46.04,NO,
10126,2023-06-14,61.08,5PCT,"Secure payment gateway, felt confident entering my details."
10126,2023-06-26,24.05,10PCT,"Love the personalized packaging, adds a nice touch."
10126,2023-10-15,73.06,NO,
10127,2022-03-17,49.32,NO,
10127,2022-10-25,24.83,5PCT,
10127,2023-02-01,50.25,10PCT,The sizing chart was spot-on; my shoes fit perfectly.
10127,2023-05-24,256.07,NO,"Received exactly what I ordered, no surprises."
10128,2022-01-22,152.36,NO,
10128,2022-05-11,274.07,5PCT,
10128,2022-11-09,126.59,NO,
10128,2022-12-24,102.74,5PCT,
10128,2023-02-02,70.49,10PCT,
10128,2023-05-13,125.36,10PCT,The checkout process is streamlined; it took just a few minutes.
10128,2023-07-09,84.74,10PCT,
10128,2023-08-29,252.84,NO,
10129,2022-01-02,223.4,NO,
10129,2022-05-08,267.34,20PCT,Excellent packaging; my fragile items arrived intact.
10129,2022-05-26,140.37,NO,
10129,2022-11-11,259.06,5PCT,
10129,2022-12-05,116.29,5PCT,
10129,2023-07-20,33.22,10PCT,"Love the 'buy now, pay later' option, makes budgeting easier."
10129,2023-11-13,247.07,NO,
10130,2022-09-28,194.83,NO,
10130,2023-04-19,120.49,10PCT,
10130,2023-04-29,235.36,NO,"Secure payment gateway, felt confident entering my details."
10130,2023-09-02,103.51,5PCT,
10131,2022-02-11,87.1,NO,Impressed with the range of payment options available.
10131,2022-07-01,288.25,NO,
10131,2022-07-10,265.7,NO,
10131,2022-07-14,110.19,NO,
10131,2022-08-14,165.14,NO,
10131,2022-12-20,98.35,10PCT,The product quality exceeded my expectations!
10131,2023-02-18,46.02,NO,
10131,2023-10-18,151.8,NO,
10131,2023-10-20,128.16,NO,
10132,2022-01-19,75.25,NO,
10132,2022-09-20,223.0,NO,
10132,2022-12-30,195.27,NO,
10132,2023-01-21,226.11,10PCT,
10132,2023-03-18,194.06,5PCT,
10132,2023-09-09,72.12,NO,"No hidden fees, the total cost was transparent from the beginning."
10133,2022-10-23,207.81,NO,
10133,2023-09-21,100.04,NO,Detailed product descriptions helped me make an informed choice.
10133,2023-11-27,289.11,NO,"Great customer service, resolved my issue quickly."
10133,2023-12-28,90.91,NO,
10134,2022-07-23,43.72,5PCT,"Received a complimentary gift with my purchase, a pleasant surprise!"
10134,2022-12-16,152.2,NO,
10134,2023-01-05,29.15,NO,Secure and encrypted payment process; my information felt safe.
10135,2022-04-17,51.3,NO,
10135,2022-07-06,232.14,NO,
10135,2022-07-07,114.96,NO,
10135,2022-07-30,38.86,5PCT,
10135,2022-09-10,49.9,NO,The virtual try-on feature for glasses was surprisingly accurate.
10135,2022-11-28,122.52,20PCT,
10135,2023-03-17,82.56,NO,Real-time customer support chat helped me resolve a query instantly.
10135,2023-08-07,247.46,5PCT,
10135,2023-12-18,71.16,20PCT,
10136,2023-01-31,249.25,NO,"Constant updates on the shipping status, appreciated the communication."
10136,2023-02-07,64.23,NO,The website's search functionality made finding specific items easy.
10136,2023-08-01,137.4,NO,
10136,2023-10-27,35.58,5PCT,Product arrived well-packaged and in perfect condition.
10136,2023-12-17,90.29,5PCT,Efficient order confirmation and dispatch notifications.
10137,2022-03-22,260.62,5PCT,
10137,2022-03-23,194.62,5PCT,
10137,2022-05-20,123.35,NO,The website layout made finding what I needed a breeze.
10137,2022-05-22,265.86,NO,"Discount code worked like a charm, saved me some money."
10137,2022-10-01,220.3,5PCT,"Secure payment gateway, felt confident entering my details."
10137,2023-08-24,292.23,NO,
10137,2023-12-06,288.29,10PCT,
10138,2022-12-29,186.73,NO,
10138,2022-12-31,46.11,5PCT,I appreciated the eco-friendly packaging choice.
10138,2023-04-21,284.77,NO,Smooth payment process with multiple options available.
10138,2023-05-09,129.18,NO,
10138,2023-09-04,215.03,NO,"Great customer service, resolved my issue quickly."
10138,2023-11-13,26.12,NO,
10138,2023-12-18,193.58,NO,"No hidden fees, the total cost was transparent from the beginning."
10139,2023-04-07,119.56,NO,Impressive variety of payment options cater to different preferences.
10140,2022-01-12,35.83,NO,
10140,2022-05-30,33.7,20PCT,
10140,2023-01-18,254.62,NO,
10140,2023-03-10,48.41,NO,The online reviews were accurate; the product lived up to the hype.
10140,2023-07-16,125.55,20PCT,
10140,2023-08-16,152.98,NO,The online reviews were accurate; the product lived up to the hype.
10140,2023-12-06,131.2,NO,
10141,2023-03-07,98.01,20PCT,
10141,2023-04-16,209.61,NO,The hassle-free returns policy gave me confidence in my purchase.
10141,2023-12-01,287.82,NO,
10142,2022-08-25,2.59,NO,Efficient order confirmation and dispatch notifications.
10142,2022-12-20,167.93,NO,
10142,2023-03-02,125.55,10PCT,The loyalty program rewards are genuinely valuable.
10142,2023-05-31,261.19,10PCT,
10143,2023-06-20,68.89,5PCT,
10143,2023-10-29,299.14,NO,
10144,2022-06-13,36.24,20PCT,The loyalty program rewards are genuinely valuable.
10144,2023-06-16,105.97,NO,
10145,2022-04-24,52.13,NO,
10145,2022-08-30,128.18,NO,
10145,2022-11-22,7.22,20PCT,The return process was hassle-free and straightforward.
10145,2023-03-10,134.49,5PCT,
10145,2023-03-16,292.21,NO,"Super fast shipping, got my order within two days!"
10145,2023-10-21,114.24,NO,
10145,2023-11-14,164.68,NO,Excellent packaging; my fragile items arrived intact.
10146,2022-03-30,92.98,5PCT,
10146,2023-02-23,101.75,NO,"Prompt response from customer support, answered my queries effectively."
10146,2023-05-16,126.37,NO,
10146,2023-06-22,298.97,10PCT,
10146,2023-08-22,101.42,5PCT,The virtual try-on feature for glasses was surprisingly accurate.
10147,2023-03-19,136.41,NO,
10148,2022-01-06,30.88,NO,
10148,2022-01-24,94.13,NO,
10148,2022-07-03,91.48,NO,
10148,2022-08-04,214.69,5PCT,Real-time customer support chat helped me resolve a query instantly.
10148,2023-01-11,110.73,NO,Impressed with the range of payment options available.
10148,2023-03-31,84.01,NO,The loyalty program offers fantastic perks and discounts.
10148,2023-05-22,289.52,5PCT,
10148,2023-06-12,256.37,5PCT,"Great deals during the sale, I stocked up on essentials."
10149,2022-02-24,199.86,10PCT,
10149,2022-08-28,63.47,NO,
10149,2022-11-17,14.08,5PCT,The 'save for later' feature made it easy to manage my shopping cart.
10149,2022-11-22,274.46,10PCT,
10149,2022-12-30,219.88,20PCT,The live chat feature was helpful for quick inquiries.
10150,2022-01-30,108.87,NO,
10150,2022-02-05,159.01,NO,
10150,2022-02-17,184.51,NO,
10150,2022-06-08,223.88,5PCT,"Secure payment gateway, felt confident entering my details."
10150,2023-02-27,233.82,NO,The virtual try-on feature for glasses was surprisingly accurate.
10150,2023-10-17,296.89,10PCT,
10151,2022-04-23,58.25,NO,
10151,2022-05-16,206.83,5PCT,
10151,2022-06-29,70.3,5PCT,
10151,2022-10-04,292.86,NO,
10152,2022-07-03,184.66,NO,The live chat feature was helpful for quick inquiries.
10152,2022-08-26,31.82,5PCT,"The sizing guide was accurate, and my clothes fit perfectly."
10152,2022-09-22,140.78,NO,Regular email updates on upcoming sales and promotions.
10152,2023-01-21,17.89,NO,
10153,2022-12-10,20.64,5PCT,
10153,2023-08-31,53.95,NO,
10153,2023-12-11,112.19,NO,
10154,2022-05-21,35.96,NO,
10154,2022-06-11,39.3,5PCT,
10154,2022-07-25,102.45,NO,"The product was exactly as described, no misleading information."
10154,2022-08-22,19.9,5PCT,
10154,2022-12-05,44.84,10PCT,The product quality exceeded my expectations!
10154,2023-05-08,123.21,5PCT,Detailed FAQs on the website answered most of my questions.
10154,2023-06-30,66.51,NO,
10154,2023-07-26,191.46,NO,Detailed product descriptions helped me make an informed choice.
10154,2023-12-17,163.48,NO,
10155,2023-01-04,12.41,5PCT,
10155,2023-08-10,252.29,5PCT,
10156,2022-01-20,170.57,20PCT,
10156,2022-08-20,10.63,NO,Real-time customer support chat helped me resolve a query instantly.
10156,2022-12-02,14.47,NO,
10156,2022-12-04,169.54,10PCT,
10156,2023-04-02,163.19,NO,The online community and forums are a great resource for product recommendations.
10156,2023-08-19,8.01,NO,
10157,2022-05-19,84.13,5PCT,
10157,2022-07-10,199.85,NO,The checkout process is streamlined; it took just a few minutes.
10157,2023-06-22,233.58,NO,
10158,2022-02-22,110.64,NO,
10158,2022-07-06,91.81,NO,
10158,2022-08-19,276.11,NO,
10158,2022-10-15,4.45,10PCT,The hassle-free returns policy gave me confidence in my purchase.
10158,2023-01-08,191.63,20PCT,
10158,2023-05-06,86.02,NO,"Great customer service, resolved my issue quickly."
10158,2023-05-28,243.66,NO,Product arrived well-packaged and in perfect condition.
10158,2023-06-13,70.11,NO,
10159,2022-03-10,163.72,NO,Real-time customer support chat helped me resolve a query instantly.
10159,2022-08-16,67.54,NO,Detailed product descriptions helped me make an informed choice.
10159,2022-10-22,237.51,NO,
10159,2023-05-19,103.08,5PCT,
10160,2022-03-24,28.23,5PCT,
10160,2022-06-03,146.0,5PCT,
10160,2022-12-18,218.75,10PCT,
10160,2023-05-11,225.99,NO,
10160,2023-11-08,106.14,NO,Impressed with the range of payment options available.
10160,2023-11-09,107.78,NO,
10160,2023-11-16,251.72,NO,
10161,2022-11-12,256.25,10PCT,
10162,2022-06-16,125.04,NO,
10162,2022-12-10,258.08,NO,"Secure payment gateway, felt confident entering my details."
10162,2023-05-25,198.74,10PCT,The 'save for later' feature made it easy to manage my shopping cart.
10162,2023-11-12,146.7,5PCT,
10163,2022-01-08,175.57,NO,
10163,2022-01-28,220.59,NO,
10163,2022-07-07,160.85,10PCT,
10163,2022-07-09,23.33,NO,Smooth payment process with multiple options available.
10163,2022-11-29,66.21,10PCT,The loyalty program rewards are genuinely valuable.
10163,2022-12-13,149.95,NO,
10163,2023-05-11,272.0,NO,
10163,2023-09-15,96.2,5PCT,
10163,2023-10-15,33.98,NO,Detailed product descriptions helped me make an informed choice.
10164,2022-02-07,235.81,20PCT,
10164,2022-03-26,233.5,NO,
10164,2022-10-19,186.92,NO,Real-time customer support chat helped me resolve a query instantly.
10164,2022-12-20,236.19,NO,
10165,2022-01-06,57.07,NO,
10165,2022-05-29,151.3,NO,The online community and forums are a great resource for product recommendations.
10165,2022-11-10,94.73,20PCT,The loyalty points system encourages me to keep coming back.
10165,2023-02-05,188.39,20PCT,
10165,2023-05-03,89.44,NO,
10165,2023-05-04,171.53,5PCT,
10165,2023-08-30,207.42,NO,"Great deals during the sale, I stocked up on essentials."
10165,2023-09-26,250.59,5PCT,
10166,2022-03-03,88.79,NO,
10166,2022-03-15,75.41,NO,
10166,2022-03-23,48.62,NO,"The sizing guide was accurate, and my clothes fit perfectly."
10166,2022-07-14,125.88,NO,Detailed product descriptions helped me make an informed choice.
10166,2023-03-01,45.84,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
10166,2023-06-15,224.69,NO,"Great deals during the sale, I stocked up on essentials."
10166,2023-08-08,275.26,NO,The loyalty points system encourages me to keep coming back.
10166,2023-08-28,98.81,NO,
10167,2022-04-14,51.08,20PCT,
10167,2022-05-31,186.47,5PCT,The loyalty points system encourages me to keep coming back.
10167,2023-01-16,255.38,NO,The reviews were helpful in making my purchase decision.
10168,2022-04-08,149.59,NO,
10168,2022-04-14,276.29,5PCT,
10168,2022-04-21,289.63,NO,
10168,2022-11-28,243.29,NO,
10168,2023-01-26,131.7,NO,
10168,2023-12-14,199.12,NO,
10168,2023-12-25,5.13,NO,
10169,2022-07-30,127.19,10PCT,"Impressive selection of products, found exactly what I was looking for."
10169,2023-11-10,102.28,NO,
10170,2022-07-16,204.14,5PCT,The website's search functionality made finding specific items easy.
10170,2023-11-01,232.63,NO,
10170,2023-12-24,188.24,NO,
10171,2022-02-15,256.18,NO,
10171,2022-03-11,155.66,5PCT,The mobile app is user-friendly and convenient for shopping on the go.
10171,2022-03-14,182.7,10PCT,"No hidden fees, the total cost was transparent from the beginning."
10171,2022-08-07,272.67,10PCT,
10171,2022-09-07,18.68,10PCT,
10171,2022-10-15,140.55,NO,
10171,2022-12-15,143.06,10PCT,
10171,2023-01-26,273.53,NO,
10171,2023-09-23,214.46,NO,
10172,2022-01-10,88.49,10PCT,"Great customer service, resolved my issue quickly."
10172,2022-01-17,144.33,5PCT,
10172,2022-03-16,73.4,10PCT,Impressive variety of payment options cater to different preferences.
10172,2022-08-31,222.87,20PCT,The online reviews were accurate; the product lived up to the hype.
10172,2022-09-09,273.89,NO,"Discount code worked like a charm, saved me some money."
10172,2023-03-17,24.12,NO,The loyalty program offers fantastic perks and discounts.
10172,2023-04-13,234.6,NO,
10172,2023-10-02,293.0,NO,
10173,2022-02-24,170.4,NO,
10173,2022-06-27,98.24,20PCT,Impressive variety of payment options cater to different preferences.
10173,2022-12-13,47.68,NO,
10173,2023-02-04,255.0,NO,
10173,2023-05-03,31.07,10PCT,
10173,2023-07-17,84.78,NO,
10174,2023-01-28,199.28,NO,"No hidden fees, the total cost was transparent from the beginning."
10174,2023-10-01,204.65,NO,
10175,2022-03-05,135.5,5PCT,
10175,2022-03-12,133.62,5PCT,
10175,2022-04-27,158.42,NO,
10175,2022-10-29,7.73,NO,Real-time customer support chat helped me resolve a query instantly.
10175,2022-11-22,287.27,NO,
10175,2023-04-29,110.07,NO,"Prompt response from customer support, answered my queries effectively."
10175,2023-08-06,200.33,10PCT,Efficient order confirmation and dispatch notifications.
10175,2023-08-17,233.12,NO,Detailed product descriptions helped me make an informed choice.
10176,2022-01-24,33.64,5PCT,
10176,2022-01-30,79.55,NO,
10176,2022-10-09,57.11,5PCT,
10176,2022-11-08,257.31,NO,Impressive variety of payment options cater to different preferences.
10176,2022-11-20,95.28,10PCT,
10176,2022-12-18,89.04,10PCT,Detailed product descriptions helped me make an informed choice.
10176,2023-02-04,154.21,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
10176,2023-03-20,127.59,NO,
10177,2022-03-07,226.44,NO,
10177,2022-07-03,280.99,NO,The live chat feature was helpful for quick inquiries.
10177,2022-07-07,14.47,NO,
10177,2022-08-17,258.64,NO,
10177,2023-02-04,77.86,NO,The loyalty program offers fantastic perks and discounts.
10177,2023-06-22,138.43,NO,
10177,2023-11-03,58.73,5PCT,"The sizing guide was accurate, and my clothes fit perfectly."
10177,2023-12-25,20.58,NO,
10178,2022-01-01,211.0,NO,"No hidden fees, the total cost was transparent from the beginning."
10178,2022-07-05,263.99,NO,Excellent packaging; my fragile items arrived intact.
10178,2022-07-27,192.38,10PCT,Excellent packaging; my fragile items arrived intact.
10178,2022-07-29,152.9,NO,
10178,2022-08-06,176.59,NO,Excellent packaging; my fragile items arrived intact.
